Ad ID,Advanced Demographics,AgeBracket,BillingAddress,Closed Date,No. of target critereas used,Number of Ads,Globe,% Impressions,Calculation1,Calculation2,Age,Interests ,Gender ,Language ,OS type ,Advanced demographics,Segments ,Location,Year of AD,Spend per Impression,Number of countries,Icon,Total impressions,CandidateBallotInformation,Country,Creative Properties,CreativeUrl,Electoral District,EndDate,Gender,Impressions,Interests,Language - Split 1,Language - Split 2,Language,Location Zip code,Location T,Location MA,Location ED,Location R,Location Type,Metro Area,Number of Records,OS Type,OrganizationName,PayingAdvertiserName,Region,Segments,Spend,StartDate,Targeting Geo - Postal Code
f4e83aaadf68b77941fc9e29bc3c86ba8f5e19381ae8733b8f46b2ab21dbc0e3,,18-34,BE,1/21/2019 10:59:59 PM,3,1,,0.024501235,,,1,0,0,1,0,0,1,0,1/1/2019,0.002166135,1,,422873,,Belgium,web_view_url:https://www.s-p-a.be/artikel/nieuwestrijd/?utm_source=Social&utm_medium=Snapchat&utm_campaign=JanCamp_Amplify,https://www.snap.com/political-ads/asset/c94481bc634429e4cbeb2ebe1da0d29170c0cf8195b87bf470de05396a31ba7c?mediaType=mp4,,1/21/2019 10:59:59 PM,,422873,,nl,en,"nl,en",0,0,0,0,0,,,1,,vzw OSP,sp.a,,Provided by Advertiser,916,1/17/2019 1:00:00 PM,
da7cdb77d1ef2c24210f5ffdf0f8e184bc3c284995bf737f5a7f4eeda9607ecc,,18+,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",4/16/2019 3:49:19 PM,3,1,,0.009454465,,,1,1,0,0,0,0,1,0,1/1/2019,0.002659689,1,,163177,,United states,web_view_url:https://www.jayinslee.com/join?source=snapchat&subsource=88,https://www.snap.com/political-ads/asset/a86a383adb631ac9d39e17f0f0cf5e9530739d30583abb712fcbb1106493e873?mediaType=png,,4/16/2019 3:49:19 PM,,163177,"Advocates & Activists,Outdoor & Nature Enthusiasts,Political News Watchers,Vegans & Organic Foodies",,,,0,0,0,0,0,,,1,,Blueprint Interactive,ACT NOW ON CLIMATE,,Provided by Advertiser,434,3/20/2019 1:17:19 PM,
6061c2c31a392a6dba689507ec1f4249f4a5ac2c1071953cdc8608ff7526db9a,,18+,"290 Summer St.,Yarmouth Port,02675,US",1/1/2999 12:00:00 AM,3,1,,0.002489447,,,1,1,0,0,0,0,1,0,1/1/2019,0.001303356,1,,42966,,Netherlands,web_view_url:https://secure.ifaw.org/nederland/orkaan-dorian-dieren-reddingswerk/?ms=NONDF190960070&cid=7013k000001NOCa,https://www.snap.com/political-ads/asset/ea09aa7f5290588b4ffaf827391dbf7df9e81089bb160985f01083692c151c38?mediaType=png,,,,42966,Pet & Animal Lovers,,,,0,0,0,0,0,,,1,,International Fund for Animal Welfare,ifaw,,Provided by Advertiser,56,9/10/2019 9:29:14 AM,
d59d92ac51a130477013feaf82f3cd156e6bb5cf457da306ba78db9551fcf64b,,18-30,US,1/1/2999 12:00:00 AM,2,1,,1.025536888e-05,,,1,0,0,0,0,0,0,1,1/1/2019,0.005649718,1,,177,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=LeadGen&utm_term=LeadGenRemarketing&utm_content=74Percent_SV_Vert_15s,https://www.snap.com/political-ads/asset/b507e718c3bf79afa0c0dd3e8fbdcb69b2a6827b185bd907c8c84cca202eeaff?mediaType=mp4,,,,177,,,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,,1,9/19/2019 8:43:21 PM,
f396f416ebe71f459bddbc255e1d531f6ac6c8150d9a2e8b18ff1519aa579d0b,,18+,"P.O. Box. 11613, Succ. Centre-ville,Montreal,H3C5V9,CA",10/7/2019 3:59:59 AM,3,1,,0.151754371,,,1,0,0,1,0,0,1,0,1/1/2019,0.002974610,1,,2619167,,Canada,web_view_url:https://elections.ca/home.aspx#utm_source=snapchat&utm_medium=snap_ads&utm_campaign=vic_2019,https://www.snap.com/political-ads/asset/e528d3079c6b5e16f146edcd2497de219182b4a919ce5a1d12356423e77a392e?mediaType=mp4,,10/7/2019 3:59:59 AM,,2619167,,en,,en,0,0,0,0,0,,,1,,Cossette Media Inc,Elections Canada,,Provided by Advertiser,7791,9/30/2019 4:00:00 AM,
7b40b34b3561300fe6691f2bdb2bf13a76e1fe409c56d24cb83acbfac8f8eaa6,,35++,"Dronning Eufemias Gate 30,Oslo,0191,NO",1/1/2999 12:00:00 AM,2,1,,0.010936453,,,1,0,0,0,0,0,1,0,1/1/2019,0.007072660,1,,188755,,Norway,web_view_url:https://huninvesterer.no/kapitalgapstesten?utm_source=facebook&utm_medium=social&utm_campaign=2019_hun-investerer&utm_content=broad35+&utm_term=story-80prosent-aksjeutbytte,https://www.snap.com/political-ads/asset/5f2b923bde036306838d5d48d9473d13a846dc81fda227f83da0a4099ac5ea17?mediaType=mp4,,,,188755,,,,,0,0,0,0,0,,,1,,DNB Bank ASA,DNB,,Provided by Advertiser,1335,10/4/2019 10:26:50 AM,
36e91e308354d4382cf5f5e2696de6337902eb7565a6ab1a4ab6fe376d94d77f,,17+,NO,8/2/2019 11:06:26 PM,4,1,,0.000442603,,,1,0,0,0,0,0,1,2,1/1/2019,0.001178165,1,,7639,,Norway,web_view_url:https://vestland.arbeiderpartiet.no/politikken/sterkare-saman-19018/,https://www.snap.com/political-ads/asset/670c99bbfd777619cb293e7dfac0009d313a1fe68b1c71165a4b0faff49d48f1?mediaType=mp4,,8/2/2019 11:06:26 PM,,7639,,,,,0,0,1,0,1,,Bergen,1,,Arbeiderpartiet i Bergen,Vestland Arbeidarparti,Hordaland,Provided by Advertiser,9,7/6/2019 11:06:26 PM,
a008276321905dbe723f588ba59138bcb6912fc7d14ae7701c7b7297423de4d0,,18-32,NO,9/9/2019 2:35:39 PM,4,1,,0.051509126,,,1,0,0,1,0,0,1,1,1/1/2019,0.002281192,1,,889009,,Norway,web_view_url:https://www.venstre.no/klimalosninger/#stemvenstre,https://www.snap.com/political-ads/asset/ae733d44cc76cba4fb2916afd70ba6b0ac6a39b9f7c317fd81f9948f21bc748a?mediaType=mp4,,9/9/2019 2:35:39 PM,,889009,,nb,en,"nb,en",0,0,0,0,1,,,1,,Venstre,Venstre,Akershus,Provided by Advertiser,2028,9/2/2019 4:35:50 PM,
903c231767287e11c647e29cc91f1b51064f5af170cb5755cdc8643ada93353d,,25+,"90 Cambridge Street,Charlestown,02129,US",8/1/2019 3:02:39 AM,3,1,,0.010006633,,,1,1,0,1,0,0,0,0,1/1/2019,0.007938300,1,,172707,,United states,web_view_url:https://my.elizabethwarren.com/page/s/ew-warrenissuessurvey-om?source=WFP2019-LB-SN-NAT&subsource=WFP-PNW-25^35-A-SUR-STA-1-EW,https://www.snap.com/political-ads/asset/2dc53b44c6360d3dfdb04aab630fa692b469e25ef7d4abe5b9ae8c7f8afa2076?mediaType=png,,8/1/2019 3:02:39 AM,,172707,Political News Watchers,en,,en,0,0,0,0,0,,,1,,Warren for President,Warren for President,,,1371,5/23/2019 6:16:36 PM,
2f37da87af8b4d82928d23145262608f145f567c931275ec112ffb8f55420645,,18-24,"4, Place de Saverne,Courbevoie,92400,FR",3/12/2019 6:29:20 PM,2,1,,0.551149307,,,1,0,0,0,0,0,1,0,1/1/2019,0.000837326,1,,9512425,,France,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N3021.2656606SNAPCHAT/B22351221.240938522;dc_trk_aid=437945696;dc_trk_cid=112819796;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=,https://www.snap.com/political-ads/asset/9d15d9ed41cc026116290cffe5876ed3e9c28c2db7c6337924e9b702e67dbdf7?mediaType=mp4,,3/12/2019 6:29:20 PM,,9512425,,,,,0,0,0,0,0,,,1,,Dentsu Aegis Network France,SIG,,Provided by Advertiser,7965,2/27/2019 6:29:18 PM,
cc38eadf59e0444db6f754072f636211854034d487fb7f9e11c89602f22c96b5,Spanish Speakers,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,5,1,,0.000526906,,,1,0,0,0,0,1,1,2,1/1/2019,0.003958654,1,,9094,,United states,web_view_url:https://actionnetwork.org/forms/join-us-fight-to-protect-daca,https://www.snap.com/political-ads/asset/0f1fcf02663eb49b59cb737bea6f71a9b07bf6263fa2c6533ad9ad8274726ecc?mediaType=mp4,Colorado 1st District,10/16/2019 8:00:11 PM,,9094,,,,,1,0,0,1,0,,,1,,Blueprint Interactive,United We Dream Action,,Provided by Advertiser,36,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
98626a66e3280ad4ab53344f103422cea7f25103709c7e2351bb5995161dfb2e,Spanish Speakers,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,5,1,,0.000370816,,,1,0,0,0,0,1,1,2,1/1/2019,0.00375,1,,6400,,United states,web_view_url:https://actionnetwork.org/forms/join-the-fight-against-ice,https://www.snap.com/political-ads/asset/e041879fa65cbcc1ea7e625c4f4f43fca17cfb2e3304a77808a4d3148cb38a52?mediaType=mp4,Colorado 1st District,10/16/2019 8:00:11 PM,,6400,,,,,1,0,0,1,0,,,1,,Blueprint Interactive,United We Dream Action,,Provided by Advertiser,24,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
503ec007e7bf13825558bc29bc5adacb23d463b4820c8e9e75a9545a6ab26492,,,KW,3/16/2019 12:23:09 AM,1,1,,0.003348870,,,0,0,0,0,0,0,1,0,1/1/2019,0.001228395,1,,57799,,Kuwait,,https://www.snap.com/political-ads/asset/bdfec98c59ea1c5cb9a49fc62e4fe8f72ca67311f29ef18806b19690086dafd1?mediaType=png,,3/16/2019 12:23:09 AM,,57799,,,,,0,0,0,0,0,,,1,,مرشح الدائرة الثالثة : محمد طلال السعيد,Mohammed AlSaeed,,Provided by Advertiser,71,3/10/2019 12:24:00 AM,
bbeccb0de133a68a123aae2f313ecdcd856d44d9ca180796a802a90fb6b42f73,,18-30,US,1/1/2999 12:00:00 AM,2,1,,0.000247693,,,1,0,0,0,0,0,0,1,1/1/2019,0.002339181,1,,4275,,United states,,https://www.snap.com/political-ads/asset/37d5abca14646c9f66350efa374bf1a04b07f900379e39e3334087dcac618dc3?mediaType=png,,,,4275,,,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,,10,9/19/2019 5:56:37 PM,
07760fdbb86e2f8aba96ea1dfcfc452a7c703f916e9a1b5a2fdd3c5e407c0036,,18+,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",3/18/2019 8:15:10 PM,4,1,,0.093253112,,,1,1,0,1,0,0,1,0,1/1/2019,0.002479684,1,,1609479,,United states,web_view_url:https://www.jayinslee.com/join?source=Snapchat&subsource=01C,https://www.snap.com/political-ads/asset/e24ee2268eea9881fe90d206c732fa604be7724b73acc55cfcc7003148ccdbee?mediaType=mp4,,3/18/2019 8:15:10 PM,,1609479,"Advocates & Activists,Outdoor & Nature Enthusiasts,Political News Watchers,Vegans & Organic Foodies",en,,en,0,0,0,0,0,,,1,,Blueprint Interactive,ACT NOW ON CLIMATE,,Provided by Advertiser,3991,3/1/2019 6:15:07 PM,
867d26772a132b172f0013d03b11ec9481305bc470c772d9ad2623c757738f9e,,18-30,DK,5/26/2019 6:00:00 PM,3,1,,0.002035951,,,1,0,0,1,0,0,1,0,1/1/2019,0.002276673,1,,35139,,Denmark,web_view_url:http://shop.alternativetsunge.dk,https://www.snap.com/political-ads/asset/0fb1a5bbd01e796612aa302cdfb34910fc09583a4f437fe526adfb13ff669a43?mediaType=png,,5/26/2019 6:00:00 PM,,35139,,da,,da,0,0,0,0,0,,,1,,Alternativets Unge,Alternativets Unge,,Provided by Advertiser,80,5/23/2019 5:00:00 AM,
207e5889d02b141868cc57563042821fd36f2db84b1b2ffef394c7f6e2f542ba,,20-34,"Øvre Slottsgate 8,Oslo,0157,NO",9/9/2019 4:00:00 PM,2,1,,0.064905129,,,1,0,0,0,0,0,1,0,1/1/2019,0.002311166,1,,1120214,,Norway,,https://www.snap.com/political-ads/asset/1783cbe17e39a1b1cccdfa5901be63f0dc3ddb51908495f40264eb52079da8da?mediaType=mp4,,9/9/2019 4:00:00 PM,,1120214,,,,,0,0,0,0,0,,,1,,T/A Opt,Kommunesektorens organisasjon,,Provided by Advertiser,2589,8/10/2019 6:00:10 AM,
17b759290af048dd25e4cf23ee828ba1b611c8376f30bbe8dbaed32489baf36e,,18+,"Plot No. 241, Ground Floor, Udyog Vihar, Phase 1,Gurugram,122001,IN",4/12/2019 3:00:00 PM,3,1,,0.002599475,,,1,0,0,0,0,0,1,1,1/1/2019,0.001047587,1,,44865,,India,,https://www.snap.com/political-ads/asset/a46f9a51c3a15ca8bf0fcdabf5896c4066f84aaf59421d52965775acf48a4bf4?mediaType=mp4,,4/12/2019 3:00:00 PM,,44865,,,,,0,0,0,0,1,,,1,,Smile Internet Technologies Private Limited,INDIAN YOUTH CONGRESS,Maharashtra,Provided by Advertiser,47,4/8/2019 8:01:12 AM,
7fc67339f886d41b5d3e407bcdd549ed1d0986a6a68587f9cbb1163430fda1e4,,17+,"PO Box 28,Spokane,99210,US",8/18/2019 4:00:01 AM,2,1,,4.246997396e-05,,,1,0,0,0,0,0,1,0,1/1/2019,0.005457026,1,,733,,United states,,https://www.snap.com/political-ads/asset/eb23ec90d130358b2b23e7aff85ba3887ab0e64ebe4b39c0732d316bb29efdfd?mediaType=png,,8/18/2019 4:00:01 AM,,733,,,,,0,0,0,0,0,,,1,,Cathcart for Spokane,Cathcart for Spokane,,Provided by Advertiser,4,8/17/2019 12:00:00 AM,
c8f5c365651cb64d4ae516563dda476a4522d613ad6150b42885244015a7cf21,,18-30,US,1/1/2999 12:00:00 AM,4,1,,0.000311717,,,1,1,0,0,0,0,1,1,1/1/2019,0.003345725,1,,5380,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficNewUsers&utm_content=Distance_SV_Vert_6s,https://www.snap.com/political-ads/asset/cfbc4478abc4e8405c53ed920b143c11e6ead0efb4d0e6a832365b84f21197ce?mediaType=mp4,,,,5380,"Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Wellness & Healthy Lifestyle,Eco-Conscious Shoppers,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,Provided by Advertiser,18,9/17/2019 8:42:17 PM,
1f2b0181a8ca8aa271d8182c6cd450710a6ec8982483265d71c7ada8f0d494d2,,,US,6/25/2019 3:59:59 AM,3,1,,0.005654764,,,0,1,0,0,0,0,1,1,1/1/2019,0.001967274,1,,97597,,United states,web_view_url:https://www.southernenvironment.org/protect-our-coast-now?utm_campaign=p-OD_Acquisition&utm_content=SnapAd&utm_source=snap&utm_medium=soc,https://www.snap.com/political-ads/asset/4881957a04ef8c9c5bcafef7d92bc0bb4d5c9e0eb47ef9e1ffd89169a5346a8e?mediaType=mp4,,6/25/2019 3:59:59 AM,,97597,"Adventure Seekers,Outdoor & Nature Enthusiasts,Outdoor Sports Gear Shoppers,Nature & Outdoor Destinations,Beaches,Outdoorsy Destinations",,,,0,0,0,0,1,,,1,,Southern Environmental Law Center,SELC,Virginia,Provided by Advertiser,192,5/24/2019 4:00:28 AM,
d4608570ebaac58b7068d08641e11ce71e4d1af9374be64ca913060b0c289ec6,,18-24," 711 3rd Ave, New York, NY 10017,new york city,10017,US",1/1/2020 4:59:59 AM,1,1,,0.013672261,,,1,0,0,0,0,0,0,0,1/1/2019,0.003030008,1,,235973,,United states,web_view_url:https://www.thetruth.com/articles/videos/tested-on-humans?cid=social_asm_snapchat_toh_richdog_pedicure_6_1824,https://www.snap.com/political-ads/asset/f8411485ba691b0582bc1de78f24562541c9e0b6eb95457681b66b81e1838347?mediaType=mp4,,1/1/2020 4:59:59 AM,,235973,,,,,0,0,0,0,0,,,1,,Assembly,truth,,,715,7/1/2019 4:00:00 PM,
d1e70de212cf4ade3933b59ed1aec44b8891ebb6901de405d8b011ada4cf8c22,,18+,"Rolf Wickstrøms vei 15,Oslo,0484,NO",9/8/2019 9:59:00 PM,3,1,,0.001762823,,,1,0,0,0,0,0,1,1,1/1/2019,0.004108463,1,,30425,,Norway,web_view_url:https://www.fellesforbundet.no/samfunnspolitikk/kommunevalg-2019/?utm_source=Snapchat&utm_medium=cpc&utm_campaign=stem-pa-en-arbeider,https://www.snap.com/political-ads/asset/51e3b03151274777382cb694e293c20a523c7ce48c01a27dcb0201fb2ca2b928?mediaType=png,,9/8/2019 9:59:00 PM,,30425,,,,,0,0,1,0,0,,Ringerike,1,,Idium 1881 AS,Fellesforbundet,,Provided by Advertiser,125,9/2/2019 11:00:00 AM,
b16efc44dee3bba2d17941c5a4cb3aef471ca2d1bb92a2292e1b59f38b283fe0,,25-,"P.O. Box 4614 Grand Central Station,New York,10163,US",12/4/2019 5:59:00 AM,3,1,,1.255115662,,,1,0,0,1,0,0,1,0,1/1/2019,0.006036647,1,,21662358,,United states,web_view_url:https://snap.jebbit.com/ogxqnpuj?L=Snapchat&JC=v2,https://www.snap.com/political-ads/asset/d970d04f85a783fea6ea3cef7ddef97255d5afe9c34361dfb36029f4daf2801b?mediaType=mp4,,12/4/2019 5:59:00 AM,,21662358,,en,,en,0,0,0,0,0,,,1,,General Mills,general mills,,Provided by Advertiser,130768,10/1/2019 3:00:00 PM,
635f7ed19b85bbf4a1c7966ce29d4d9f811025376359916185ab30ed122ac0b5,,21+,"khetan,khatan,83002,KW",1/1/2999 12:00:00 AM,3,1,,0.000651593,,,1,0,0,0,0,0,1,1,1/1/2019,0.001244887,1,,11246,,Kuwait,,https://www.snap.com/political-ads/asset/a39350efac177689719797ec06d487db5dece8a3ce35ce26e5c06aae5138981a?mediaType=mp4,,,,11246,,,,,0,0,0,0,1,,,1,,hamadasayed,جاسم محمد العريفان,Al Farwaniyah,Provided by Advertiser,14,3/7/2019 1:01:15 AM,
30583543d671c611e440a2ec9ff5724b58d1074db1583237b635fc42bc5827c3,,18-30,US,1/1/2999 12:00:00 AM,2,1,,0.002654576,,,1,0,0,0,0,0,0,1,1/1/2019,0.003186660,1,,45816,,United states,web_view_url:https://unrestrictmn.org/?utm_source=PaidSocial&utm_medium=Snapchat&utm_campaign=Traffic&utm_term=TrafficLookalike&utm_content=Distance_SV_Vert_6s,https://www.snap.com/political-ads/asset/bb0320e78dbfef8b00e6fc2ee40654c982de46d55ff27cb976675fb0d4fa12b0?mediaType=mp4,,,,45816,,,,,0,0,0,0,1,,,1,,UnRestrict Minnesota,UnRestrict Minnesota,Minnesota,,146,9/17/2019 8:42:15 PM,
bf1ee9aa3ea856901b0e4d92df368f003535ec1af9eebc739539238dc047c76f,,21+,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,4,1,,0.018053795,,,1,1,1,1,0,0,0,0,1/1/2019,0.000767021,1,,311595,,Canada,,https://www.snap.com/political-ads/asset/bdeb27d80703149ea463dbc20b56a6dc5409f4d3ed9389cda1b0d1f7884507f4?mediaType=mp4;https://www.snap.com/political-ads/asset/e3f3c7d3a24bc79b05f05b1eadcff0fc7006c2b0a828d051d7d797fb7ca24795?mediaType=mov;https://www.snap.com/political-ads/asset/020b39608c9613ce2516987e089ca1b90754c378669bc7d1136c50dd4f41b37a?mediaType=mp4;https://www.snap.com/political-ads/asset/d3dde26dd3473cb574083deb8aea48ef468802e4cdeeabc4ef72caf93d7c6034?mediaType=mp4,,8/8/2019 6:59:59 AM,FEMALE,311595,"Advocates & Activists,Arts & Culture Mavens,Beauty Mavens,Green Living Enthusiasts,Political News Watchers,Parents & Family-Focused,Philanthropists,Women's Lifestyle",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,239,6/13/2019 10:44:46 PM,
eafd76a91f8fb35bdd8ca259867cdddd035430d83b77d837e20b208222f912ff,,18+,NO,9/9/2019 10:30:56 AM,3,1,,0.002166085,,,1,0,0,1,0,0,1,0,1/1/2019,0.003156346,1,,37385,,Norway,web_view_url:https://hoyre.no/nordland/bodo/aktuelt/vi-tror-pa-bodo/?gclid=EAIaIQobChMI8cfe5vu25AIViaQYCh3WsgUqEAAYASAAEgLQ__D_BwE,https://www.snap.com/political-ads/asset/97c2e7855578d834e6f283b2f1f2a2d6c85e23dfa20e030f5c949347e568af91?mediaType=mp4,,9/9/2019 10:30:56 AM,,37385,,nb,,nb,0,0,0,0,0,,,1,,Bodø Høyre,Høyre - politisk parti,,Provided by Advertiser,118,9/4/2019 10:34:56 AM,
a79c2a0cc6ae19212cb8bba6e7d0da359e2c9043ef9b49f8350e8e0fa900b05c,,,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",8/8/2019 6:59:59 AM,1,1,,0.015208306,,,0,0,0,1,0,0,0,0,1/1/2019,0.002590634,1,,262484,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=SHOW&utm_source=snapchat-cpe&utm_medium=social,https://www.snap.com/political-ads/asset/020b39608c9613ce2516987e089ca1b90754c378669bc7d1136c50dd4f41b37a?mediaType=mp4,,8/8/2019 6:59:59 AM,,262484,,en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,680,8/1/2019 9:50:21 PM,
5c0b9259ea97b5aad6b702af549a5853fd4a8020f718bb608e6bcd763a5f56fc,,18+,"Po Box 21600,Washington,20009,US",5/22/2019 4:00:00 PM,2,1,,4.942276642e-05,,,1,0,1,0,0,0,0,0,1/1/2019,0.008206331,1,,853,,United states,web_view_url:https://act.betoorourke.com/survey/ads-snapchat-survey/?source=ads-ea-snapchat-survey-20190513-surveylalmale-Natl-a20003,https://www.snap.com/political-ads/asset/881797136d291a35f330928cc657ef2d4b4d19ffa45c83c8195697866231e0eb?mediaType=png,,5/22/2019 4:00:00 PM,FEMALE,853,,,,,0,0,0,0,0,,,1,,"Middle Seat Consulting, LLC",Beto for America,,,7,5/8/2019 4:00:00 PM,
377ec91273abed47025eb98a9b1781dd2c829207c7877915fdfce9dc0908ce4c,,18-30,"Postboks 5250 Majorstuen,Oslo,0303,NO",9/16/2019 9:59:00 PM,3,1,,0.011006386,,,1,0,1,0,0,0,1,0,1/1/2019,0.002095156,1,,189962,,Norway,web_view_url:https://www.nho.no/nasa?utm_medium=social&utm_source=snapchat&utm_campaign=NASA_21/08_16/09_2019&utm_content=Women_18-30_broad&utm_term=thea,https://www.snap.com/political-ads/asset/02df9a644adfaf658aca7abc2c474c30b96c73e303e99d814acd5f1dfaa40790?mediaType=mp4,,9/16/2019 9:59:00 PM,FEMALE,189962,,,,,0,0,0,0,0,,,1,,NHO,Næringslivets Hovedorganisasjon,,Provided by Advertiser,398,8/21/2019 5:00:00 AM,
0162aaa693d3c4d36fb8ce08295fcdfa74a11db4e4e911fd23e52225ec229af0,,20-24,"Skt. Petri Passage 52 ,København K,1165,DK",10/13/2019 9:23:58 PM,3,1,,0.025273632,,,1,0,1,0,0,0,1,0,1/1/2019,0.002262703,1,,436204,,Denmark,,https://www.snap.com/political-ads/asset/081b57d02ca6e8f10c789e731c06d6cee4743e02ad2dd7d9aa39f78841ab05b2?mediaType=mp4,,10/13/2019 9:23:58 PM,FEMALE,436204,,,,,0,0,0,0,0,,,1,,Reprise Media,Sundhedsstyrelsen,,Provided by Advertiser,987,9/23/2019 12:23:41 PM,
5a881839c6d37777ceea4c177c3ad9710e773527c8274bec9ae0bce01ac5bbd7,,21+,"2006 W Altorfer Dr,Peoria,61615,US",4/2/2019 4:00:00 AM,3,1,,0.009215289,,,1,0,0,0,0,0,1,1,1/1/2019,0.002213154,1,,159049,,United states,web_view_url:http://sidforcouncil.com/,https://www.snap.com/political-ads/asset/42c34f358f89d59998f13f7a27c120b99eb9ce92be515958b36fb897ff3932c8?mediaType=jpg,,4/2/2019 4:00:00 AM,,159049,,,,,1,0,0,0,0,,,1,,Central States Media,Friends of Sid Ruckriegel,,Provided by Advertiser,352,3/11/2019 11:00:00 AM,"61603,61607,61630,61637,61650,61654,61612,61616,61633,61638,61651,61655,61601,61605,61613,61625,61634,61639,61652,61656,61602,61606,61629,61636,61643,61653,61525,61614,61615,61604"
b01ed797ec8b716061e14446aff1ca32585c0ab5179845d1f45bda9e5b1ce595,Spanish Speakers,18-29,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",10/16/2019 8:00:11 PM,5,1,,0.000107884,,,1,0,0,0,0,1,1,2,1/1/2019,0.003759398,1,,1862,,United states,web_view_url:https://actionnetwork.org/forms/uwda-joinus,https://www.snap.com/political-ads/asset/07575532dc6eb46b2930f7ec3b7866460080546bf6a122a5c4e0f511b146d315?mediaType=mp4,Colorado 1st District,10/16/2019 8:00:11 PM,,1862,,,,,1,0,0,1,0,,,1,,Blueprint Interactive,United We Dream Action,,Provided by Advertiser,7,9/17/2019 1:06:58 PM,"80010,80011,80012,80014,80022,80110,80111,80123,80137,80202,80203,80204,80205,80206,80207,80209,80210,80211,80212,80214,80216,80218,80219,80220,80221,80222,80223,80224,80226,80227,80230,80231,80232,80235,80236,80237,80238,80239,80246,80247,80249,80264,80290,80293,80294"
ec4b195efef15afcc00cfe08d95f913e6471deb6a85ccb3de57d9ec4114663c8,,18-30,"Postboks 5250 Majorstuen,Oslo,0303,NO",9/16/2019 9:59:00 PM,3,1,,0.000465142,,,1,0,1,0,0,0,1,0,1/1/2019,0.001868460,1,,8028,,Norway,,https://www.snap.com/political-ads/asset/87c87c4bcf9e93881271075ae263ba5f173b13eaebc6dda567afa89b06fa8877?mediaType=mp4,,9/16/2019 9:59:00 PM,FEMALE,8028,,,,,0,0,0,0,0,,,1,,NHO,Næringslivets Hovedorganisasjon,,Provided by Advertiser,15,8/21/2019 5:00:00 AM,
56494a1f8e0029999994b3ba3c6de1184e0cd3ddd40a4d89e49f4136b6d8aa02,,21+,US,9/30/2019 9:36:34 PM,4,1,,0.063092362,,,1,1,0,0,0,0,1,1,1/1/2019,0.001133226,1,,1088927,Make It Legal Florida,United states,web_view_url:https://makeitlegalflorida.com/,https://www.snap.com/political-ads/asset/8a5148b1e354801d0a84760be03fdf737daec145ef218f16bb2e513fd1bdaeb1?mediaType=mp4,,9/30/2019 9:36:34 PM,,1088927,"Advocates & Activists,Arts & Culture Mavens,Beachgoers & Surfers,Clubbers & Party People,Collegiates,Green Living Enthusiasts,Hipsters & Trendsetters,Meme Watchers,Political News Watchers",,,,0,0,0,0,1,,,1,,Make It Legal Florida,Make It Legal Florida,Florida,Provided by Advertiser,1234,9/17/2019 9:47:58 PM,
